globals
245.5319
243.99844
239.95872
239.5866
238.00662
237.9153
237.89009
238.37416
238.42538
238.7686
238.88672
239.06236
239.19702
239.3914
239.50648
239.77332
239.55804
240.45851
239.0378
237.99625
238.1438
237.87428
237.65916
238.2752
238.68048
238.95023
238.75293
239.1294
238.67896
239.72202
239.28302
238.865
239.90237
238.76129
239.2069
239.05324
239.8065
239.59634
239.30722
239.36026
239.01108
239.84575
238.80487
239.95998
239.08992
239.41783
239.4239
239.92455
239.0744
238.53352
238.23334
238.346
237.94482
238.54805
238.73813
238.5084
238.52399
238.38918
238.61128
238.86218
238.81648
239.52066
239.79962
239.2426
239.22818
238.93268
239.419
239.19893
238.76665
240.2462
239.67603
239.5825
240.07571
239.76169
239.61095
239.15135
239.11008
238.37817
238.2765
238.3494
238.46918
238.27449
238.77023
238.23805
238.49854
238.94565
239.46704
239.3474
239.84311
239.63329
239.38127
239.27208
239.35425
239.3802
240.89972
239.50394
239.57256
238.74895
239.51962
238.56093
238.54762
238.72646
238.74422
238.91
238.42197
238.97202
239.45653
238.49078
238.67476
238.30293
239.18837
239.32745
239.66104
239.93474
239.922
239.77332
239.79927
239.66881
238.93222
238.97408
238.45503
238.6885
238.91748
238.39857
238.84029
238.69806
238.89163
239.23515
239.35435
238.97223
239.92503
239.68965
239.54309
240.62276
239.96915
240.5514
240.44872
240.28732
240.05847
240.77037
239.31126
239.23189
238.93231
239.00208
238.51408
238.9599
238.50348
238.31827
238.40814
238.35274
239.29466
238.33829
238.48892
238.8342
238.85905
238.793
239.6167
239.73212
239.31471
239.7692
239.84782
240.1298
240.83722
240.0696
240.1599
239.71118
239.85612
239.86566
239.54074
239.01263
239.39166
239.21304
239.01553
239.61751
239.55746
239.30737
239.02773
239.22058
239.425
239.08328
239.71178
238.49672
239.4378
238.73944
239.30144
238.84988
240.25731
238.83267
238.69734
239.22298
240.38599
240.46675
238.79453
238.80048
238.3287
238.8719
239.02815
239.09065
239.29874
240.1461
240.41106
239.76982
239.51848
239.44905
239.92479
241.52882
241.79955
239.69566
238.4627
238.45734
238.26562
238.22702
237.49251
237.93771
237.28241
237.4919
237.82568
237.86905
238.19867
237.95212
238.76047
238.56778
240.15167
239.45901
239.80328
239.44594
239.49094
239.08218
239.1549
238.52654
239.20547
239.01295
239.32741
239.05612
239.02014
238.74774
238.74196
238.81424
238.30676
238.36938
238.57379
238.3029
238.66623
238.84863
240.53061
237.55954
240.97742
236.43025
238.75829
237.90094
237.97186
235.35641
235.86172
239.92949
242.4886
239.8098
239.09451
239.2063
239.43936
239.54863
239.22304
239.2401
239.10199
238.26659
239.02608
238.20023
237.75458
237.83745
237.52643
238.22603
238.56255
239.9878
239.66525
239.36646
239.31288
238.96738
238.93335
239.60703
239.18214
239.53098
238.9014
238.6378
238.51859
238.43654
238.44354
238.83005
239.44824
238.92784
238.42943
239.32582
238.93834
238.66788
238.46364
238.37796
239.0652
239.02473
239.82512
239.39459
239.47488
239.73051
239.20575
238.99515
239.04271
239.0828
240.31381
239.36958
239.49933
238.60527
238.60414
238.96327
239.09518
238.81598
238.64175
238.4274
239.53993
239.40332
240.87364
240.10991
238.56203
239.00475
238.83623
239.40154
242.72267
235.67708
243.8174
241.57703
243.40944
241.732
239.36565
238.27278
238.08511
238.2358
238.80862
238.85037
239.44588
239.29189
239.30122
240.27538
239.42665
240.06886
240.8247
240.11508
239.9704
240.07974
239.59686
238.99394
239.04185
238.61755
240.43404
240.18591
240.32861
240.1098
240.1049
241.58495
240.56107
238.68933
239.2152
242.6501
240.18428
239.59454
239.9236
240.14317
238.38083
238.22313
238.43944
238.67769
239.2167
240.37146
240.22171
241.2675
240.6867
240.60713
240.8066
239.74428
240.06563
240.51855
240.16429
239.64162
238.98338
238.56912
238.16772
238.49844
238.40486
238.32043
238.39775
238.80148
240.09116
239.71341
239.17279
242.29663
242.22536
241.03554
240.54909
240.06052
239.77777
239.49954
239.85445
240.98329
238.89131
238.1326
238.03873
237.82463
238.57848
239.33209
239.21974
239.03455
239.30898
239.4981
239.54608
239.75507
240.08017
240.25696
239.45079
238.85083
239.00157
238.77005
237.83205
238.85954
238.25986
238.25008
239.21808
240.00891
239.09949
239.13219
239.6082
240.41951
240.0741
239.92355
239.26335
239.96857
239.24449
239.40813
239.15346
239.29102
240.0996
239.57341
240.0002
239.1627
239.3565
239.01547
240.27959
239.31717
239.74382
239.97443
239.72876
239.82857
240.08282
240.09235
239.57645
239.26544
239.75691
240.03958
240.00275
240.21863
240.0341
241.02193
235.53117
232.34071
242.02136
238.09587
238.50316
231.69438
236.65572
235.62613
237.73907
237.39833
237.61249
238.50523
238.26535
238.69475
239.15465
239.40675
239.31783
239.07861
240.36612
240.63834
239.50177
238.58537
238.1448
238.05472
237.63623
237.81192
237.9667
238.33354
238.55475
238.57446
238.93372
237.93033
238.30911
238.57993
238.12086
239.23586
238.75554
238.28813
238.44913
238.74666
238.69905
238.84749
238.8918
238.57895
238.94218
238.88354
238.97256
237.97224
237.6103
240.00475
240.38356
239.03093
238.02019
236.99876
