globals
294.8983
299.08466
286.40234
295.25537
296.11813
295.09604
293.38998
291.8887
293.89917
293.1843
293.77832
294.1422
294.30914
295.1839
293.1357
293.10907
293.6564
294.67584
279.41354
282.82846
289.209
294.42807
295.03268
283.75693
281.7723
290.21198
290.51218
290.25854
290.04565
294.91745
291.97525
291.41843
288.9203
289.73273
289.03275
290.19482
292.3886
287.82678
291.91354
291.10934
289.74698
290.0051
290.78452
284.87982
285.4235
279.7135
285.603
290.4648
295.07684
296.82373
291.59125
292.97797
296.1194
294.548
291.22592
290.24936
290.1161
291.26923
292.79776
287.7269
290.14392
289.22696
293.44745
289.4067
289.60526
291.6058
285.13815
280.80713
295.34286
291.48767
291.37686
292.62967
291.31763
289.6677
290.16562
290.7624
287.09415
289.20172
290.27454
290.72552
289.2858
289.6732
290.1952
288.83862
291.4718
294.47482
288.9286
291.40878
289.52975
293.63113
292.01727
291.74863
291.49527
292.26874
291.6157
277.5728
281.76895
297.41214
293.6355
290.398
290.71133
290.8443
293.14584
291.3769
290.88263
290.00217
290.38602
291.57526
285.73547
281.01038
290.0658
290.7394
289.0492
280.99915
290.0758
287.32254
291.7649
292.72946
291.50873
291.95215
290.13397
290.41467
289.10855
289.28012
292.10202
284.81708
293.31482
293.00357
289.8066
290.15143
289.86298
289.69336
296.36835
293.96207
290.58066
285.9859
288.05585
281.06757
289.76956
284.70193
283.52274
292.16177
286.32416
273.0418
297.52014
290.99075
290.5004
282.1613
290.44086
291.42154
282.5862
293.41342
286.2516
288.42484
292.01874
287.61847
280.25983
288.62357
288.85602
290.2862
295.33334
292.91504
296.0328
292.8883
291.50943
292.73477
293.94885
291.5355
291.1534
287.92096
294.10168
284.74243
287.19678
280.8852
292.29
294.0282
288.5704
282.67438
290.5758
283.23776
292.63013
297.27585
289.2633
285.0314
292.0659
290.09692
291.43637
281.91745
286.8805
288.24487
291.33978
291.88693
285.32404
285.085
288.76224
294.90903
294.83142
293.76096
292.9307
291.01266
294.432
291.71368
291.4483
292.99304
291.08356
291.45676
291.48645
290.27234
290.97125
289.11996
290.70157
292.35968
291.32596
283.6465
288.65027
293.8512
294.45593
291.6126
290.73276
290.73212
278.86765
260.95306
299.77335
295.89435
293.35022
290.3634
288.61404
291.64523
292.19818
289.52646
288.08862
291.1604
292.50778
289.28955
287.38614
290.00165
290.86368
289.14853
286.35825
293.6747
289.24442
287.8252
289.3445
296.3391
294.81607
294.42334
289.77237
289.9941
292.25146
290.51144
290.12112
291.9617
288.76096
287.26422
292.65216
292.72107
295.2205
291.7864
291.80127
289.8716
288.68954
296.0761
292.14923
289.25626
290.78287
295.2178
290.9992
294.40744
292.66174
288.10968
292.02582
287.85382
287.62872
292.0352
290.54828
289.96326
289.17584
288.0967
290.10944
289.50433
273.89734
275.88074
297.6241
297.72217
292.91922
293.1723
293.74426
293.13788
285.67776
282.2185
296.5262
292.61658
291.13705
290.34988
289.10327
287.5636
279.083
292.94687
293.32214
292.6822
286.9436
294.05045
290.27643
289.2204
290.3027
289.90182
288.32196
289.00812
290.22964
290.21902
290.6417
288.6196
287.14236
291.20956
288.68518
289.87778
294.62338
292.95023
291.68665
292.09497
292.55008
293.4254
278.2826
285.83255
284.39145
287.57544
291.57648
283.08688
280.4275
302.2117
291.94083
293.65808
291.13046
291.3386
286.76996
287.29306
289.1052
295.91522
291.57422
286.95828
278.0101
274.82584
294.9222
296.42944
292.34167
289.9509
292.10654
292.2127
290.5305
287.28232
284.6327
286.5135
287.64246
276.27045
294.92773
291.6486
292.8158
295.10843
297.24188
292.01254
290.77725
286.33786
290.2746
286.52655
287.30493
279.3127
290.00418
283.47617
285.0601
292.28937
286.3216
293.90445
287.21964
280.52658
291.52478
292.07764
286.26944
289.83566
290.14728
292.8737
290.41962
296.72543
281.6152
295.10254
288.62457
292.0031
293.1984
291.68527
291.0337
291.54593
291.74704
294.02036
294.79855
293.0103
291.565
288.83
291.7715
284.2384
287.437
289.63025
290.60782
291.2667
289.5079
286.79907
287.59525
288.91013
290.18698
284.73663
294.78696
292.0312
292.94095
293.36453
293.59576
290.7038
291.30856
289.8303
276.51294
292.82925
287.14886
291.0519
293.81436
289.49625
290.19397
290.33426
289.56097
289.26215
293.32794
294.75735
291.5343
287.33105
293.5131
290.51526
292.52905
290.49463
289.51096
291.50766
291.7053
290.7678
290.33777
290.07373
288.09555
289.08307
288.07825
285.435
289.10007
292.62994
291.83392
290.637
292.78082
292.2086
293.09207
293.24762
290.60104
289.55087
287.97668
287.75076
292.51685
272.6356
289.8225
288.32898
291.26755
292.22797
293.04883
286.29694
292.6651
293.3177
292.26578
290.4533
293.53152
293.72705
291.54108
294.03824
289.6036
285.84802
286.74908
290.942
291.64548
288.94858
289.9312
291.9859
292.88727
291.12256
293.51196
295.05728
293.5487
292.0225
287.4934
292.82614
287.43576
279.4652
290.9985
284.92422
283.53607
287.73392
283.13358
282.34732
281.94165
296.66406
289.11533
295.2579
295.70157
292.93332
288.87357
283.90204
285.36346
288.7538
292.04214
286.51437
291.2598
290.89954
