onset	duration	trial_type	stim_file
0.734635700006038	3.287395799998194	attention_getter	AG_rotating_sun.mov
4.026963299838826	3.085723500000313	seabird	seabird3.png
7.115335599984974	0.992902799975127	fixation	fixation.png
8.111046599922702	3.018525399966165	food	food3.png
11.131591100012884	1.1923379998188466	fixation	fixation.png
12.326675199903548	3.019878900144249	squirrel	squirrel2.png
15.348903799895195	0.82255919999443	fixation	fixation.png
16.17460889997892	3.0210221000015736	crab	crab1.png
19.19766669999808	1.1730210999958215	fixation	fixation.png
20.37369369994849	3.022502199979499	rubberduck	rubberduck2.png
23.39873939985409	0.7826563001144677	fixation	fixation.png
24.184170299908143	3.02850649994798	tree_	tree_1.png
27.214725999860093	1.1426419999916106	fixation	fixation.png
28.36014369991608	3.0198749999981374	fence	fence1.png
31.382035299902785	1.133290900150314	fixation	fixation.png
32.51843129983172	3.027922800043598	dishware	dishware2.png
35.548736199969426	1.4529132000170648	fixation	fixation.png
37.00445829983801	3.0255211000330746	towel	towel1.png
40.0323254999239	1.0026273000985384	fixation	fixation.png
41.03784290002659	3.025872200028971	cat	cat1.png
44.06574989994988	0.6531239000614733	fixation	fixation.png
44.721645599929616	3.0246159001253545	shoppingcart	shoppingcart1.png
47.74833930004388	1.5032312998082489	fixation	fixation.png
49.25433889986016	3.025499799987301	shelves	shelves3.png
52.281912999926135	1.401098000118509	fixation	fixation.png
53.68591669993475	3.027568500023335	shelves	shelves2.png
56.715611199848354	0.9325268000829964	fixation	fixation.png
57.65123249986209	3.0289257999975234	crab	crab3.png
60.6822239998728	1.2135352999903262	fixation	fixation.png
61.898791699903086	3.0310726000461727	fence	fence3.png
64.93201330001466	1.0538260999601334	fixation	fixation.png
65.9886653998401	3.0247057999949902	cat	cat2.png
69.01547689992003	0.892735900124535	fixation	fixation.png
69.9113425000105	3.035467999987304	towel	towel2.png
72.94914569985121	0.6818711999803782	fixation	fixation.png
73.63388069998473	3.029576800065115	dishware	dishware1.png
76.6655446998775	1.022473500110209	fixation	fixation.png
77.69106539990753	3.0218903000932187	squirrel	squirrel1.png
80.71505749993958	1.4315257999114692	fixation	fixation.png
82.14956109994091	3.030997599940747	shoppingcart	shoppingcart2.png
85.18262759991921	1.401748500065878	fixation	fixation.png
86.5875619999133	3.025838700123132	seabird	seabird2.png
89.61554629984312	0.8640400001313537	fixation	fixation.png
90.48267029994167	3.031555199995637	tree_	tree_2.png
93.51646710000932	0.9634058000519872	fixation	fixation.png
94.48378899996167	3.030134900007397	rubberduck	rubberduck3.png
97.5168713000603	0.7826319998130202	fixation	fixation.png
98.30265820003116	3.027959199855104	food	food2.png
101.33276150003076	0.831464999821037	fixation	fixation.png
102.1674160999246	3.02976920013316	rubberduck	rubberduck1.png
105.19938390003516	1.5128074998501688	fixation	fixation.png
106.71517129987478	3.032681900076568	shelves	shelves1.png
109.74984589987434	0.541353499982506	fixation	fixation.png
110.2943897000514	3.0198711999692023	cat	cat3.png
113.31637310003862	1.2133132999297231	fixation	fixation.png
114.53258699993604	3.031637500040233	food	food1.png
117.56628250004724	0.5818978999741375	fixation	fixation.png
118.15106549998744	3.029979599872604	crab	crab2.png
121.1831332000438	0.6520006998907775	fixation	fixation.png
121.83814739994703	3.0374008000362664	fence	fence2.png
124.8777089000214	0.978290499886498	fixation	fixation.png
125.85939579992557	3.0328224000986665	squirrel	squirrel3.png
128.89433240005746	0.936908499803394	fixation	fixation.png
129.83578079985455	3.0405195001512766	towel	towel3.png
132.87863889988512	1.5558454000856727	fixation	fixation.png
134.4377139999997	3.037407699972391	seabird	seabird1.png
137.47731500002556	1.4888108000159264	fixation	fixation.png
138.96932909986936	3.029518899973482	shoppingcart	shoppingcart3.png
142.0008656999562	0.7625122000463307	fixation	fixation.png
142.76645449991338	3.0257921000011265	tree_	tree_3.png
145.7943210999947	1.5284857000224292	fixation	fixation.png
147.32618899992667	3.0329016000032425	dishware	dishware3.png
150.36111459997483	0.8287961999885738	fixation	fixation.png
151.193142300006	3.0323840000201017	food	food2.png
154.227903699968	0.6679732000920922	fixation	fixation.png
154.8991125000175	3.02621559984982	rubberduck	rubberduck3.png
157.92767419992015	1.4587670001201332	fixation	fixation.png
159.3897275000345	3.0253699999302626	fence	fence2.png
162.4173371999059	0.5820838999934494	fixation	fixation.png
163.002830500016	3.039272299967706	shelves	shelves2.png
166.04420370003209	1.096990899881348	fixation	fixation.png
167.14556679991074	3.019210600061342	crab	crab1.png
170.166869699955	1.243387799942866	fixation	fixation.png
171.4133136998862	3.029308400116861	tree_	tree_1.png
174.44469579984434	1.3375023000407964	fixation	fixation.png
175.785114799859	3.040567900054157	dishware	dishware1.png
178.8279681999702	1.5000175000168383	fixation	fixation.png
180.33090229984373	3.029577400069684	towel	towel1.png
183.36254639993425	1.0076230999547988	fixation	fixation.png
184.37342479988	3.037306300131604	shoppingcart	shoppingcart3.png
187.41284330002964	1.1867350998800248	fixation	fixation.png
188.6026107999496	3.040011999895796	cat	cat1.png
191.6449194999877	1.567107900045812	fixation	fixation.png
193.21493979985823	3.0282650999724865	seabird	seabird2.png
196.24534039990976	1.3876329001504928	fixation	fixation.png
197.63590110000223	3.0408073000144213	squirrel	squirrel1.png
200.6787818998564	0.9690127000212668	fixation	fixation.png
201.65096080000512	3.0321396000217646	seabird	seabird3.png
204.6851339000277	0.7620370998047292	fixation	fixation.png
205.45019249990585	3.0429992000572383	towel	towel2.png
208.49524079984985	1.0896112001501024	fixation	fixation.png
209.58794140000828	3.038711899891496	shelves	shelves1.png
212.6290311999619	0.9381496000569314	fixation	fixation.png
213.57015959988348	3.023954600095749	cat	cat2.png
216.5961879000533	1.016124299960211	fixation	fixation.png
217.6153988000005	3.0275764998514205	fence	fence3.png
220.64503249991685	1.0791843999177215	fixation	fixation.png
221.72881280002184	3.0313864999916404	rubberduck	rubberduck2.png
224.76307579991408	1.2585444001015276	fixation	fixation.png
226.024802699918	3.0354653000831604	crab	crab3.png
229.06240569986403	0.6690240001771599	fixation	fixation.png
229.73440889990889	3.0257339000236243	dishware	dishware3.png
232.76221590000205	1.228107800008729	fixation	fixation.png
233.99335730005987	3.03354369988665	food	food3.png
237.0294284999836	1.5973147000186143	fixation	fixation.png
238.62974389991723	3.0308551001362503	squirrel	squirrel3.png
241.6626183998305	1.1573356001172217	fixation	fixation.png
242.823540299898	3.0369355001021177	shoppingcart	shoppingcart1.png
245.86252560000867	1.3484012000262735	fixation	fixation.png
247.21397070004605	3.02939509996213	tree_	tree_2.png
250.24549119989388	0.6586707001551986	fixation	fixation.png
250.90767339989543	3.0356636999640614	tree_	tree_3.png
253.9454884999432	1.1390200001187625	fixation	fixation.png
255.0888844998553	3.0381053001619875	crab	crab2.png
258.13029109989293	0.7463011001236737	fixation	fixation.png
258.8796931998804	3.030336300143972	squirrel	squirrel2.png
261.9120487999171	1.2482050000689924	fixation	fixation.png
263.1632931998465	3.0302783001679927	towel	towel3.png
266.1957028999459	0.597503799945116	fixation	fixation.png
266.79631849983707	3.0308646000921726	fence	fence1.png
269.8294764000457	0.9481889999005944	fixation	fixation.png
270.78107060003094	3.029203099897132	shoppingcart	shoppingcart2.png
273.812432799954	1.4281315000262111	fixation	fixation.png
275.24362950003706	3.033081299858168	food	food1.png
278.2788310998585	1.0173624001909047	fixation	fixation.png
279.2993262000382	3.0271922999527305	seabird	seabird1.png
282.3290595000144	0.699813999934122	fixation	fixation.png
283.031922099879	3.028383400058374	dishware	dishware2.png
286.06234949990176	0.6272363001480699	fixation	fixation.png
286.6930594998412	3.034377300180495	rubberduck	rubberduck1.png
289.7295274999924	1.0483672998379916	fixation	fixation.png
290.78101639985107	3.030051200184971	cat	cat3.png
293.8132620998658	1.5579849001951516	fixation	fixation.png
295.37467559985816	3.0358785002026707	shelves	shelves3.png
298.41261220001616	1.5268720998428762	fixation	fixation.png
